test_id,test_name,matched_id,matched_name,score,is_correct
7754,F O R T H E A L B A N I A N P R O T E C T I O N N A T I O N A L L I B E R A T I O N C O M M I T T E E O F L A N D S A N D,7754,NATIONAL COMMITTEE FOR THE LIBERATION AND PROTECTION OF ALBANIAN LANDS,100.0,1
51153,J O I N T S T O C K T E C H N O L O G I C C O M P A N Y C O N S T R U C T O R O F F I C E V E K T O R S E P A R A T E L Y,51153,JOINT STOCK COMPANY SEPARATELY CONSTRUCTOR TECHNOLOGIC OFFICE VEKTOR,88.40579710144928,1
18729,J O I N T H O L D I N G S C A P I T A L C O M P A N Y S T O C K C L O S E D V T B,18729,VTB CAPITAL HOLDINGS CLOSED JOINT STOCK COMPANY,96.84210526315789,1
43842,I N T E R N A C I O N A L C V D E S A C O M P A N I A R E I,8412,U.I. INTERNATIONAL,77.14285714285715,0
30591,F i d e l A L V A R E Z D O M I N G U E Z J e s u s D e,30591,"DOMINGUEZ ALVAREZ, Fidel De Jesus",100.0,1
27286,C O M P A N Y P I S H R O T E J A R A T T R A D I N G H A M R A H A N,27286,HAMRAHAN PISHRO TEJARAT TRADING COMPANY,74.28571428571429,0
44266,B A N K U N I S T R E A M J S C C O M M E R C I A L,44266,UNISTREAM COMMERCIAL BANK JSC,88.13559322033898,1
51994,C O M P L E X S T O C K D E N I S O V S K I Y J O I N T C O M P A N Y A N D M I N I N G C O A L P R E P A R A T I O N,51994,JOINT STOCK COMPANY MINING AND COAL PREPARATION COMPLEX DENISOVSKIY,92.64705882352942,1
39819,C O M P L E X H O N G C O A E O N I A N K O N G L I M I T E D,39819,"HONG KONG AEONIAN COMPLEX CO., LIMITED",90.41095890410959,1
11695,I N P E N I N S U L A A L Q A I D A T H E A R A B I A N,6366,AL QA'IDA,90.0,0
34256,B A N J A L U K A A L T E R N A T I V N A T E L E V I Z I J A D O O,34256,ALTERNATIVNA TELEVIZIJA D.O.O. BANJA LUKA,78.48101265822784,1
50357,A G E N C Y S H I P P I N G S O K A M A R S T E,50357,STE SOKAMAR SHIPPING AGENCY,83.63636363636364,1
50621,A h m a d M u h a m m a d H a s a n A L K U H L A N I H a s a n,26956,"RA'D, Muhammad Hasan",84.375,0
23889,D E S A R R O L L O S I N M U E B L E S W E S T C A P O I N T Y,23889,"INMUEBLES Y DESARROLLOS WEST POINT, C.A.",62.5,0
19576,M I R I M C O S H I P P I N G L T D,19576,MIRIM SHIPPING CO LTD,100.0,1
47537,C O M P A N Y L I A B I L I T Y L I M I T E D I T 1,47537,LIMITED LIABILITY COMPANY IT1,94.91525423728814,1
43106,L I A B I L I T Y C O M P A N Y R O B O T O T E K H N I K A L I M I T E D T E K H N O P A R K,11636,KALA LIMITED,73.63636363636364,0
9400,V I T O R I O D E C V I N D I O D E S P R R L D E,9400,INDIO VITORIO S. DE P.R. DE R.L. DE C.V.,69.6969696969697,0
48710,G U L F A G E N C Y L L C T R A N S,48710,TRANS GULF AGENCY LLC,100.0,1
47333,S O B S H C H E S T V O O T V E T S T V E N N O S T Y U O G R A N I C H E N N O I E N E R G O A L F A,50916,ENERGON,77.14285714285715,0
36097,S T A T E E N T E R P R I S E M O R S K O Y R O S S I I M I N O B O R O N Y F A C T O R Y U N I T A R Y K R O N S H T A D T S K Y Y F E D E R A L,42864,OSTEC ENTERPRISE LTD,70.9090909090909,0
9350,S H A H I D B A K E R I I N D U S T R I A L G R O U P,9350,SHAHID BAKERI INDUSTRIAL GROUP,100.0,1
30844,H O U S I N G Q U D S C O N S T R U C T I O N A N D C O R A Z A V I,30844,QUDS RAZAVI HOUSING AND CONSTRUCTION CO.,93.67088607594937,1
22697,G R O U P A J I L Y P R O C U R E M E N T S O F T W A R E,22697,AJILY SOFTWARE PROCUREMENT GROUP,84.84848484848484,1
37662,O F C O R P O R A T I O N M O S C O W S T O C K C O M P A N Y I N S T I T U T E H E A T J O I N T T E C H N O L O G Y,37662,JOINT STOCK COMPANY CORPORATION MOSCOW INSTITUTE OF HEAT TECHNOLOGY,100.0,1
7884,A L N A J I M S a m i r a b d a l A z i z,7884,"AL-NAJIM, Samir abd al-Aziz",100.0,1
6368,A h m a d M U S A T a h a R i f a i,17185,"ARIF, Said",77.14285714285715,0
46648,I N V E N T C O M P A N Y L I A B I L I T Y L I M I T E D,46648,LIMITED LIABILITY COMPANY INVENT,100.0,1
34757,L I A B I L I T Y M A N A G E M E N T A S S E T C O M P A N Y L I M I T E D S O V C O M B A N K,34757,SOVCOMBANK ASSET MANAGEMENT LIMITED LIABILITY COMPANY,85.18518518518519,1
45087,K R A S N O Y A R S K A Y A C O M P A N Y L I M I T E D K O M P A N I Y A E N E R G E T I C H E S K A Y A L I A B I L I T Y,50800,COMPANY LIMITED KOMAX,85.26315789473685,0
8385,A b d u l A s s i m M o h a m m e d R a f i q M A L I K,8385,"MALIK, Assim Mohammed Rafiq Abdul",89.23076923076923,1
47945,C O M P A N Y M O S K V A J O I N T E L E K T R O N N A Y A S T O C K,30412,DAY COMPANY,74.11764705882352,0
13435,E X P O R T A D O R A Y L O R E N Z A N A I M P O R T A D O R A,38939,IMPORTADORA JIREH,73.33333333333334,0
46494,M a r i o G e r m a n B E L T R A N A R A U J O,46494,"BELTRAN ARAUJO, Mario German",90.9090909090909,1
49522,M A X S E R V I C E J E T L I A B I L I T Y L I M I T E D C O M P A N Y,49522,MAX JET SERVICE LIMITED LIABILITY COMPANY,100.0,1
45045,C O M P A N Y L I S L I A B I L I T Y G R U P P L I M I T E D,37441,RPP LIMITED LIABILITY COMPANY,89.23076923076923,0
40196,J O I N T C O M P A N Y K O R D E X S T O C K,49407,JOINT STOCK COMPANY KONAR,88.46153846153845,0
44782,S A F E H P I S H G A M C O M P A N Y E L E C T R O N I C,44782,PISHGAM ELECTRONIC SAFEH COMPANY,84.84848484848484,1
47129,A N D E X C H A N G E R E M I T T A N C E S H E R Z A L L A H S A M I R F O R M O N E Y B R O T H E R S A N D,47129,SAMIR HERZALLAH AND BROTHERS FOR MONEY EXCHANGE AND REMITTANCES,91.33858267716536,1
31144,H A R O F r a n c i s c o G U D I N O J a v i e r,31144,"GUDINO HARO, Francisco Javier",84.21052631578947,1
18741,C O M P A N Y L I M I T E D A U C T I O N L I A B I L I T Y,18741,AUCTION LIMITED LIABILITY COMPANY,100.0,1
18962,O T K R Y T O E O B E D I N E N I E V N E S H N E E K O N O M I C H E S K O E T E K H N O P R O M E K S P O R T A K T S I O N E R N O E O B S H C H E S T V O,31611,AKTSIONERNOE OBSHCHESTVO AST,84.48979591836735,0
47793,C O M P A N Y M I N I N G B Y S T R I N S K A Y A S T O C K J O I N T C O M P A N Y,47793,JOINT STOCK COMPANY BYSTRINSKAYA MINING COMPANY,76.28865979381443,1
26243,L T D H A I B O D A L I A N C O I N T E R N A T I O N A L F R E I G H T,26243,DALIAN HAIBO INTERNATIONAL FREIGHT CO. LTD.,93.97590361445783,1
39668,C E N T R U M L T D M A R I T I M E P T E,39668,CENTRUM MARITIME PTE. LTD.,100.0,1
11632,L I M I T E D I R A N B I M E H I N S U R A N C E U K C O M P A N Y,11632,BIMEH IRAN INSURANCE COMPANY (U.K.) LIMITED,91.13924050632912,1
18588,N a s i r A w a d a l G h i d a n i M u h a m m a d A L H A R B I,22113,"'ALI, Muhammad",81.81818181818181,0
11840,C A R D E N A S Y L T D A D U A R T E C I A,11840,CARDENAS DUARTE Y CIA. LTDA.,94.33962264150944,1
11195,A I R C R A F T M A N U F A C T U R I N G C O M P A N Y I R A N I N D U S T R I A L,11195,IRAN AIRCRAFT MANUFACTURING INDUSTRIAL COMPANY,100.0,1
46026,P A R K Y A C H T R I V E R C L U B C O M P A N Y L I A B I L I T Y L I M I T E D N A G A T I N O,46026,LIMITED LIABILITY COMPANY YACHT CLUB RIVER PARK NAGATINO,90.43478260869566,1
2691,I s m a i l A h m e d S h e i k Y A S S I N,2691,"YASSIN, Sheik Ahmed Ismail",100.0,1
43457,T R A D I N G L L C T R A D I V E G E N E R A L,26551,NARIA GENERAL TRADING LLC,83.01886792452831,0
25638,D E V E L O P M E N T C O M P A N Y A P P L I C A T I O N S R A D I A T I O N,25638,RADIATION APPLICATIONS DEVELOPMENT COMPANY,100.0,1
32152,L L C G E N E R A L T R A D I N G A D O O N,32152,ADOON GENERAL TRADING L.L.C.,88.46153846153845,1
48770,L I M I T E D H E N G S H U I Y U A N C H E M T R A D I N G,48770,HENGSHUI YUANCHEM TRADING LIMITED,76.66666666666666,1
33983,A R M Y F O R C E S A R M E D P E O P L E S R E V O L U T I O N A R Y C O L O M B I A O F,33983,REVOLUTIONARY ARMED FORCES OF COLOMBIA - PEOPLE'S ARMY,100.0,1
48484,C O M P A N Y L I A B I L I T Y L I M I T E D L A S E R F O R M,42083,LIMITED LIABILITY COMPANY FORUM,89.55223880597015,0
37667,C O M P A N Y P R O D U C T I O N R A D A R S T O C K R E S E A R C H E N T E R P R I S E J O I N T A N D M M S,37667,JOINT STOCK COMPANY RESEARCH AND PRODUCTION ENTERPRISE RADAR MMS,97.67441860465115,1
43265,J O I N T 1 1 6 A R S E N A L C O M P A N Y S T O C K,43265,JOINT STOCK COMPANY 116 ARSENAL,100.0,1
39666,S A S E R V I C E S P E T R O L E U M A V A,39666,AVA PETROLEUM SERVICES S.A.,94.11764705882352,1
45719,C O M P A N Y F A N A V A R A N S A N A T E R T E B A T A T,45719,FANAVARAN SANAT ERTEBATAT COMPANY,76.66666666666666,1
7288,L T D A I N M O B I L I A R I A E S C O R I A L E L,7288,INMOBILIARIA EL ESCORIAL LTDA.,80.76923076923077,1
27163,L L C G O S T A R P I S H T A Z A N K A V O S H B O S H R A,27163,"PISHTAZAN KAVOSH GOSTAR BOSHRA, LLC",77.77777777777779,1
19390,S A R L T R A D E I N T E R N A T I O N A L P O I N T,19390,TRADE POINT INTERNATIONAL S.A.R.L.,95.08196721311475,1
22244,I N T E R N A T I O N A L S H A N G H A I N O R T H B E G I N S,22244,SHANGHAI NORTH BEGINS INTERNATIONAL,100.0,1
34490,F r e d d y A r n o l d o S A L A Z A R F L O R E S,34490,"SALAZAR FLORES, Freddy Arnoldo",94.91525423728814,1
51116,C E N T R A L J O I N T D E S I G N S H I P I N S T I T U T E R E P A I R C O M P A N Y S T O C K 5 1 T E C H N O L O G I C A L,51116,JOINT STOCK COMPANY 51 CENTRAL DESIGN TECHNOLOGICAL INSTITUTE SHIP REPAIR,100.0,1
37261,S e r g i o H E R N A N D E Z M A Z O N I s a i a s,37261,"HERNANDEZ MAZON, Sergio Isaias",98.30508474576271,1
37775,J O I N T S T O C K D E S I G N B U R E A U S P E C I A L E N G I N E E R I N G S Y S T E M C O M P A N Y A N D R E L A Y,37775,JOINT STOCK COMPANY SPECIAL RELAY SYSTEM DESIGN AND ENGINEERING BUREAU,100.0,1
49821,S A S E R V I C I O S D E C V M A X I G A S O I L,39417,"GAO, Qi",72.0,0
46731,C O M P A N Y T O W E R S N E W J O I N T S T O C K,46731,JOINT STOCK COMPANY NEW TOWERS,100.0,1
21575,C V D I S P E R S O R A D E S A G A E L,21575,"DISPERSORA GAEL, S.A. DE C.V.",70.0,0
22483,M a r w a n A L A Z A W I T a h I b r a h i m H u s s a y n,34955,"TAHER, Ibrahim",75.00000000000001,0
44285,L T D H O L D I N G S D C H C R E A T O R S D R E A M,44285,D.C.H. DREAM CREATORS HOLDINGS LTD,92.06349206349206,1
47088,A L T R A N S F E R S A N D E X C H A N G E M O N E Y R A W D A C O M P A N Y,47088,AL RAWDA EXCHANGE AND MONEY TRANSFERS COMPANY,94.5054945054945,1
19949,D A W A J A M A A T A L Q U R A N U L,19949,JAMA'AT UL DAWA AL-QU'RAN,69.56521739130434,0
30664,F L A G S T O N E O F M A N U F A C T U R E A N D F O R A L A M E R C O N C R E T E,30664,AL-AMER FOR MANUFACTURE OF CONCRETE AND FLAGSTONE,88.65979381443299,1
34659,K T S L L I M I T E D C O M P A N Y L O G I S T I C S K T S E R V I C E S,34659,KT SERVICES & LOGISTICS KTSL COMPANY LIMITED,98.82352941176471,1
33014,P O L I G O N O S A S M A R T A S A N T A,33014,POLIGONO SANTA MARTA S.A.S.,80.95238095238095,1
15868,V A L O R E S S A C A F F E E C I,15868,C.I. CAFFEE VALORES S.A.,87.8048780487805,1
37268,C O M E R C I A L I Z A D O R A S T O N E S A C V V I L L B A D E,12185,COMERCIALIZADORA GONRA,79.02439024390245,0
49425,E L G A L I A B I L I T Y C O M P A N Y L I M I T E D D O R O G A,49171,LKKA COMPANY LIMITED,75.00000000000001,0
23885,A n t o n i o R O D R I G U E Z E S P I N O Z A M a r i o,23885,"RODRIGUEZ ESPINOZA, Mario Antonio",76.92307692307692,1
50342,L I A B I L I T Y L I M I T E D L I Q U I F I E D N A T U R A L C O M P A N Y G A S Y A K U T I A,50342,LIMITED LIABILITY COMPANY LIQUIFIED NATURAL GAS YAKUTIA,89.28571428571429,1
37877,T E C H N O L O G Y H O O S H M A N D F A T E R L L C N A J E E,37877,NAJEE TECHNOLOGY HOOSHMAND FATER LLC,84.375,1
49407,S T O C K C O M P A N Y K O N A R J O I N T,49407,JOINT STOCK COMPANY KONAR,100.0,1
40212,Q U A N Z H O U E X P O R T Y I Y A N G J I N C O L T D T R A D E A N D I M P O R T,50948,EK IMPORT,77.14285714285715,0
6719,A G R I C O L A C I A S C S G A N A D E R A H E N A O G O N Z A L E Z Y,6719,AGRICOLA GANADERA HENAO GONZALEZ Y CIA. S.C.S.,83.33333333333334,1
8224,I N T E R N A T I O N A L T A I B A H B R A N C H B O S N I A,8224,TAIBAH INTERNATIONAL : BOSNIA BRANCH,89.85507246376811,1
40498,B e e S e r e n a L i n N G,40498,"NG, Serena Bee Lin",88.23529411764706,1
18250,C O M A N U F A C T U R I N G M O R G A N A D D I T I V E S,18250,MORGAN ADDITIVES MANUFACTURING CO.,100.0,1
30665,P L A S T I C M A N U F A C T U R E A L A M E R O F F O R,30665,AL-AMER FOR MANUFACTURE OF PLASTIC,86.56716417910448,1
52726,X I N F U W A N G L T D I N T E R N A T I O N A L C O F U J I A N T R A D E,52726,FUJIAN XINFUWANG INTERNATIONAL TRADE CO LTD,85.39325842696628,1
49518,A I R R O C K L I A B I L I T Y L I M I T E D S O L U T I O N S C O M P A N Y,49518,AIRROCK SOLUTIONS LIMITED LIABILITY COMPANY,89.65517241379311,1
50899,S O F T A X A L I T L I A B I L I T Y L I M I T E D C O M P A N Y,41116,LIMITED LIABILITY COMPANY MFI SOFT,84.93150684931507,0
50785,L I A B I L I T Y D E L A Z I Y A L I M I T E D C O M P A N Y,49423,LIMITED LIABILITY COMPANY ELGA TRANS,87.32394366197182,0
49463,J O I N T C O M P A N Y P O L E M A S T O C K,49247,JOINT STOCK COMPANY POLEMA,90.56603773584906,0
11639,L I M I T E D L O N D O N N I O C A F F A I R S I N T E R N A T I O N A L,11639,NIOC INTERNATIONAL AFFAIRS (LONDON) LIMITED,91.56626506024097,1
50437,H I Z M E T L E R I V E E G I T I M S I R K E T I S I S T E M N E T L I M I T E D D A N I S M A N L I K,8404,T.E.G. LIMITED,72.0,0
45743,M E D I K A L T I C A R E T L O J I S T I K S A N A Y I S I R K E T I V E T A R I M L I M I T E D B A S I L E V S,48763,IPM LIMITED,81.0,0
33575,K I M I A L L C P A R T S I V A N C O M P A N Y,33575,KIMIA PART SIVAN COMPANY LLC,87.5,1
50293,F E D E R A L P L A N T E N T E R P R I S E V O L O D I N I N S T R U M E N T E N G I N E E R I N G U N I T A R Y S T A T E A K,50293,K A VOLODIN INSTRUMENT ENGINEERING PLANT FEDERAL STATE UNITARY ENTERPRISE,93.15068493150685,1
52311,M S H I P P I N G B H D S D N B L U,52311,BLU SHIPPING M SDN. BHD.,75.55555555555556,1
19709,A V I O N I C S L T D P A R T S A I R C R A F T S U P P O R T,19709,"AIRCRAFT, AVIONICS, PARTS & SUPPORT LTD.",100.0,1
27008,D I R E C T O R A T E G E N E R A L O F M I L I T A R Y C O U N T E R I N T E L L I G E N C E,27008,GENERAL DIRECTORATE OF MILITARY COUNTERINTELLIGENCE,100.0,1
49247,C O M P A N Y P O L E M A S T O C K J O I N T,49247,JOINT STOCK COMPANY POLEMA,90.56603773584906,1
44964,L I A B I L I T Y C O M P A N Y L I M I T E D B A L T I N F O K O M,45930,LIMITED LIABILITY COMPANY BIK INFORM,86.8421052631579,0
43249,L I M I T E D L I A B I L I T Y K O N G C O M P A N Y T R A S T,43249,LIMITED LIABILITY COMPANY TRAST KONG,93.15068493150685,1
40190,C O M P A N Y T K K H I N V E S T L I A B I L I T Y L I M I T E D,47841,LIMITED LIABILITY COMPANY KRYAZH INVEST,90.9090909090909,0
44469,I N V E S T M E N T S S T R E E T L T D P V T,44469,STREET INVESTMENTS PVT LTD,94.33962264150944,1
10895,M u h a m m a d J A F F A R A b d a l R a h m a n A L I,22113,"'ALI, Muhammad",75.78947368421052,0
49461,P U M O R I L I A B I L I T Y E N G I N E E R I N G L I M I T E D C O M P A N Y I N V E S T,49461,LIMITED LIABILITY COMPANY PUMORI ENGINEERING INVEST,95.14563106796116,1
47788,L I A B I L I T Y C O M P A N Y T A Y M I R L I M I T E D T M K,52211,LIMITED LIABILITY COMPANY T TRI,88.23529411764706,0
42717,S E R V I C E I N T E L L I G E N C E F E D E R A T I O N T H E R U S S I A N F O R E I G N O F,42717,FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION,100.0,1
8091,A z i z B e n A l i A b d u l H a m a d i B O U Y A H I A B e n,8091,"BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali",86.07594936708861,1
51438,R E G I S T R A T O R K O M P A S A K T S I O N E R N O E O B S H C H E S T V O S P E T S I A L I Z I R O V A N N Y I,31611,AKTSIONERNOE OBSHCHESTVO AST,83.07692307692308,0
50389,L I M I T E D P E R M Y A K O V S K I Y R A Z R E Z C O M P A N Y L I A B I L I T Y,50389,LIMITED LIABILITY COMPANY RAZREZ PERMYAKOVSKIY,77.08333333333334,1
47960,C O M P A N Y L I M I T E D A L A B U G A C Y B E R S T E E L L I A B I L I T Y,47960,LIMITED LIABILITY COMPANY CYBERSTEEL ALABUGA,82.6086956521739,1
44968,Z A V O D K I R O V S K Y P U B L I C J O I N T C O M P A N Y S T O C K,44968,KIROVSKY ZAVOD PUBLIC JOINT STOCK COMPANY,82.35294117647058,1
4710,F R O N T P A L E S T I N E T H E O F G E N E R A L L I B E R A T I O N P O P U L A R F O R C O M M A N D,4710,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND,100.0,1
12746,I N V E S T M E N T F U N D M A S H R E Q A L,12746,AL MASHREQ INVESTMENT FUND,92.5925925925926,1
19034,S E V A S T O P O L S K Y J O I N T B A N K S T O C K M O R S K O Y C O M P A N Y,19034,JOINT STOCK COMPANY SEVASTOPOLSKY MORSKOY BANK,90.52631578947368,1
36410,S T O C K S B E R B A N K T E C H N O L O G I E S J O I N T C O M P A N Y,48654,K TECHNOLOGIES JOINT STOCK COMPANY,84.21052631578947,0
48051,I N N O V A T I O N S L I M I T E D L I A B I L I T Y E C H E L O N C O M P A N Y,48051,LIMITED LIABILITY COMPANY ECHELON INNOVATIONS,100.0,1
48842,S T O C K C O M P A N Y J O I N T T O O L S M A C H I N E R U S A T O M,48842,RUSATOM MACHINE TOOLS JOINT STOCK COMPANY,89.1566265060241,1
50348,L I A B I L I T Y O B Y E D I N E N I Y E L I M I T E D C O M P A N Y P O S T A V S H I K O V,8404,T.E.G. LIMITED,72.0,0
23904,V I C D E L S H O R E O F F I N C,23904,VIC DEL INC. (OFF SHORE),100.0,1
34120,M o h a m m e d R u k n o o d d i n S h a h e e d B H O R E,18602,"NUR, Mohammed",75.78947368421052,0
47479,C O M P A N Y L I M I T E D C O M P A N Y M O S C O W A R M S L I A B I L I T Y,47479,LIMITED LIABILITY COMPANY MOSCOW ARMS COMPANY,100.0,1
48556,M A T E R I A L S J S C P L A N T A N D M E T A L M E T M A C E R A M I C,48556,METMA METAL AND CERAMIC MATERIALS PLANT JSC,91.95402298850574,1
25460,E L E V E N T H A D M I N I S T R A T I O N O C E A N G M B H,25460,ELEVENTH OCEAN ADMINISTRATION GMBH,100.0,1
32171,A h m a d S a i d M u h a m m a d A L J A M A L,32171,"AL-JAMAL, Sa'id Ahmad Muhammad",98.18181818181819,1
52203,I N T E R S E R V I S C O M P A N Y L I M I T E D L I A B I L I T Y,47771,LIMITED LIABILITY COMPANY RIMERA SERVIS,87.17948717948718,0
47598,C O M P A N Y N E V S K Y S T O C K J O I N T Z A V O D,47598,JOINT STOCK COMPANY NEVSKY ZAVOD,87.87878787878788,1
12274,D E L S A C V L O R E N A M A R D E,12274,"LORENA DEL MAR, S.A. DE C.V.",95.65217391304348,1
43137,C O M P A N Y P R E O B R A Z O V A T E L M A S H L I A B I L I T Y L I M I T E D,43137,PREOBRAZOVATEL MASH LIMITED LIABILITY COMPANY,78.72340425531915,1
47480,P A R K C O S M O N A U T I K A L I N K O S C O M P A N Y S T O C K C L O S E D J O I N T T E C H N O L O G I C A L,47480,CLOSED JOINT STOCK COMPANY TECHNOLOGICAL COSMONAUTIKA PARK LINKOS,98.48484848484848,1
9354,H a s a n I b r a h i m S a b a w i A L T I K R I T I S a d,23628,HASM,77.14285714285715,0
41483,I N D U S T R I A L F A R A Z A N I N C E N G I N E E R I N G,41483,"FARAZAN INDUSTRIAL ENGINEERING, INC.",85.71428571428572,1
49226,C O R P O R A T I O N J S C A N D S H I P R E P A I R I N G S H I P B U I L D I N G,7658,BIO CORPORATION,79.2,0
52607,T E C H L T D B I O S H E N Z H E N C O U N I S O N,52607,SHENZHEN UNISON BIO TECH CO LTD,100.0,1
51342,A G E N C Y C J S C P E R S P E C T I V E T E C H N O L O G I E S,51342,CJSC PERSPECTIVE TECHNOLOGIES AGENCY,98.63013698630137,1
18219,W O R K S F O R L L C A L I N M A A G R O U P T O U R I S M,18219,"AL-INMAA GROUP FOR TOURISM WORKS, LLC",83.33333333333334,1
23773,L T D L I B E R T Y C O S H I P P I N G,23773,LIBERTY SHIPPING CO LTD,100.0,1
34110,R a m o n R U I Z B a y a r d o R O D R I G U E Z,34110,"RODRIGUEZ RUIZ, Bayardo Ramon",98.24561403508771,1
51992,L I A B I L I T Y C O M P A N Y L I M I T E D K A P R O N,44988,LIMITED LIABILITY COMPANY CARBON,92.3076923076923,0
25438,I R A N S O U T H L I N E S S H I P P I N G L I N E,25438,SOUTH SHIPPING LINES - IRAN LINE,100.0,1
16625,V A L L E L u i s A l o n s o V A L L E,16625,"VALLE VALLE, Luis Alonso",100.0,1
31143,R I V E R A C a r l o s V A R E L A A n d r e s,31143,"RIVERA VARELA, Carlos Andres",75.0,0
10601,G M B H S C H I R I N D E L K H A N,10601,KHAN & SCHIRINDEL GMBH,66.66666666666667,0
47852,R O B O T I C S L I A B I L I T Y C O M P A N Y L O B A E V L I M I T E D,47852,LIMITED LIABILITY COMPANY LOBAEV ROBOTICS,90.47619047619048,1
50416,L I A B I L I T Y C O M P A N Y L I M I T E D R E M S T A L,50416,LIMITED LIABILITY COMPANY REMSTAL,98.50746268656717,1
36409,S O V R E M E N N Y E C O M P A N Y L I A B I L I T Y T E K H N O L O G I I L I M I T E D,48763,IPM LIMITED,80.0,0
12529,M a r t i n G u a d e n c i o A V E N D A N O O J E D A,7733,"MARKU, Ton",64.28571428571429,0
23178,C O O P E R A T I O N K O R E A S O U T H S O U T H C O R P O R A T I O N,23178,KOREA SOUTH-SOUTH COOPERATION CORPORATION,98.76543209876543,1
27004,D a n i e l G A V I D I A Y o s s e r F L O R E S,27004,"GAVIDIA FLORES, Yosser Daniel",76.66666666666666,1
50256,S C I E N T I F I C S T A T E A N D M E T A L L U R G Y P O W D E R A S S O C I A T I O N P R O D U C T I O N O F,50256,STATE SCIENTIFIC AND PRODUCTION ASSOCIATION OF POWDER METALLURGY,100.0,1
16023,Z A R I N R A F S A N J A N C O M P A N Y C E M E N T,16023,ZARIN RAFSANJAN CEMENT COMPANY,82.53968253968253,1
12523,A H M A D I N D U S T R I E S G R O U P K A Z E M I S H A H I D,12523,SHAHID AHMAD KAZEMI INDUSTRIES GROUP,90.41095890410959,1
45381,C R O V E L L C O H E B E I L T D B I O T E C H,45381,"HEBEI CROVELL BIOTECH CO., LTD.",75.86206896551724,1
23346,Z A V A R S E F a b i o P A B O N E n r i q u e,23346,"ZAVARSE PABON, Fabio Enrique",83.33333333333334,1
44970,G R O U P H M S J O I N T S T O C K C O M P A N Y,44970,JOINT STOCK COMPANY HMS GROUP,100.0,1
12416,T O R R E S D e y s i Y a m i l e M O L A N O,12416,"MOLANO TORRES, Deysi Yamile",76.36363636363637,1
37756,C O M P A N Y P U B L I C L Y K A M A Z T R A D E D,37756,KAMAZ PUBLICLY TRADED COMPANY,94.91525423728814,1
45029,C O M P A N Y J O I N T I N D U S T R I A L C O M P A N Y S C I E N T I F I C D I P A U L P R I V A T E S T O C K,45029,SCIENTIFIC INDUSTRIAL COMPANY DIPAUL PRIVATE JOINT STOCK COMPANY,93.02325581395348,1
42082,C O M P A N Y J O I N T S T O C K A K H A N G A R A N C E M E N T,42082,AKHANGARANCEMENT JOINT STOCK COMPANY,80.0,1
15542,O F M I N I S T R Y I S L A M I C A N D C U L T U R E G U I D A N C E,15542,MINISTRY OF CULTURE AND ISLAMIC GUIDANCE,100.0,1
42035,A F H O L D I N G T E L E C O M C O M P A N Y L I A B I L I T Y L I M I T E D,42035,AF TELECOM HOLDING LIMITED LIABILITY COMPANY,100.0,1
12667,R U B I N A M i g u e l A S P I A Z U G A R I K O I T Z D E,27471,"XU, Bin",72.0,0
52180,M I T E X F A R T O N S D N B H D,52180,FARTON MITEX SDN BHD,70.58823529411764,0
34741,J O I N T S O V C O M F L O T S T O C K C O M P A N Y,43116,JOINT STOCK COMPANY LOMO,80.70175438596492,0
50623,B O Y U I M P O R T S S H E N Z H E N A N D E X P O R T S C O L T D,50623,"SHENZHEN BOYU IMPORTS AND EXPORTS CO., LTD.",86.41975308641976,1
26861,R E S O U R C E S W E A L T H S O U T H C O M P A N Y,26861,SOUTH WEALTH RESOURCES COMPANY,100.0,1
52750,A N D T R A D E K U W A I T F O R B A N K I N V E S T M E N T Y S C Y E M E N,52750,YEMEN KUWAIT BANK FOR TRADE AND INVESTMENT Y.S.C,96.7741935483871,1
51516,O F S S T O C K C O M P A N Y J O I N T T E C H N O L O G I E S,51516,JOINT STOCK COMPANY OFS TECHNOLOGIES,98.63013698630137,1
48610,L I M I T E D C O M P A N Y A K S I O M A L I A B I L I T Y,47930,LIMITED LIABILITY COMPANY ELIKS M,88.23529411764706,0
22694,S H I P B U I L D I N G C O Q E S H M C O O P E R A T I V E M A D K A N D A L O O,22694,QESHM MADKANDALOO SHIPBUILDING COOPERATIVE CO,88.17204301075269,1
44604,C O O Z E A N G M B H K G R E A L E S T A T E,44604,OZEAN REAL ESTATE GMBH & CO. KG,87.71929824561404,1
47893,K R D V B U R Y A T I Y A L I A B I L I T Y L I M I T E D C O M P A N Y,47893,LIMITED LIABILITY COMPANY KRDV BURYATIYA,84.33734939759037,1
49255,A F T E R B U T O M A N A M E D J O I N T S T O C K B P L A N T C O M P A N Y S H I P B U I L D I N G Y E,49255,JOINT STOCK COMPANY SHIPBUILDING PLANT NAMED AFTER B YE BUTOMA,94.39999999999999,1
13446,B U E N O S C V A I R E S S E R V I C I O S D E S A,13446,"BUENOS AIRES SERVICIOS, S.A. DE C.V.",88.88888888888889,1
23711,K O R E A C O S H I P P I N G M Y O N G D O K,23714,KOREA YUJONG SHIPPING CO LTD,80.70175438596492,0
10640,P A T R A C A C V D E S A,10640,"PATRACA, S.A. DE C.V.",69.23076923076923,0
