test_id,matched_id,score,is_correct,match_name,test_name
51127,51127,100.0,True,UNITED ENGINE CORPORATION PERM ENGINES RESEARCH AND PRODUCTION COMPLEX,production and united research perm corporation engines engine complex
50781,50781,98.87640449438202,True,RRG ENGINEERING TECHNOLOGIES PRIVATE LIMITED,r rg engineering private limited technologies
7330,7330,91.30434782608697,True,STICHTING BENEVOLENCE INTERNATIONAL NEDERLAND,nederland benevolence st ich ting international
25489,34437,68.29268292682926,False,"DAOUN, Ali Mohamad",joo mohammad al iyaz dan
50280,40815,92.3076923076923,False,LIMITED LIABILITY COMPANY AKTIV R,limited liability at ran company
26588,26588,89.36170212765957,True,BANCO BANDES URUGUAY S.A.,uruguay band ess a banco
23004,23004,86.27450980392157,True,KORYO COMMERCIAL BANK LTD.,commercial ltd ko ryo bank
48771,48771,53.191489361702125,True,LAHIC ENERGY MAHDUD MASULIYYATLI CAMIYYATI,mah dud cami yy at i energy la hi cm as uli yy at li
10359,10359,63.1578947368421,True,"ZAMBADA NIEBLA, Maria Teresa",zam bad a mariani eb la teresa
40328,40328,78.32167832167832,True,P.P. SHIRSHOV INSTITUTE OF OCEANOLOGY OF THE RUSSIAN ACADEMY OF SCIENCES,s hirsh ov pp institute of the academy ocean ology of russian of sciences
40923,40923,83.63636363636364,True,JIN XIN NUO TRADING LIMITED,limited jinx in trading nu o
42296,42296,100.0,True,TIA TRADING 2013 LTD OOD,2013 trading tia ltd ood
38316,38316,100.0,True,FEDERAL STATE INSTITUTION OF HIGHER VOCATIONAL EDUCATION MOSCOW INSTITUTE OF PHYSICS AND TECHNOLOGY,federal of physics and institution of state institute higher technology education moscow vocational
37256,37256,94.33962264150944,True,"MORGAN HUERTA, Jose Arnoldo",morgan huerta jose arnold o
48549,48549,100.0,True,JOINT STOCK COMPANY VLADIMIR PLANT OF METAL HOSES,vladimir company stock of plant hoses metal joint
11882,11882,94.33962264150944,True,AGUILAR ALVAREZ Y CIA. LTDA.,cia alvarez y aguilar ltd a
10897,10897,86.95652173913044,True,"ABD AL-KHALIQ, Adil Muhammad Mahmud",mahmud a dil abd muhammad al khali q
40476,40476,100.0,True,JOINT STOCK COMPANY TERRA TECH,joint tech terra company stock
9331,9331,72.0,True,"AL-TIKRITI, Ayman Sabawi Ibrahim Hasan",al tikriti saba wi ibrahim has an ayman
11695,11695,89.23076923076923,True,AL-QA'IDA IN THE ARABIAN PENINSULA,in peninsula alq aida arabian the
46215,46215,60.8,True,"COMERCIALIZADORA DE SERVICIOS TURISTICOS DE VALLARTA, S.A. DE C.V.",cv turistic osco mercia liza dora vallarta ser vici oss a dedede
16696,16696,100.0,True,ISLAMIC STATE OF IRAQ AND SYRIA - DEMOCRATIC REPUBLIC OF THE CONGO,republic of syria of congo the democratic islamic and iraq state
48961,48961,100.0,True,CAPITAL TAP MANAGEMENT AND CONSULTANCIES L.L.C.,capital consultancies management and tap llc
47132,47132,80.0,True,"HIRZALLAH, Muhammad Fallah Kamil",muhammad f allah kamil hi rz allah
50409,50409,100.0,True,LIMITED LIABILITY COMPANY ARMOR ENGINEERING,company engineering limited liability armor
51832,51832,100.0,True,JOINT STOCK COMPANY PUBLIC TRUST BANK,bank stock trust company public joint
45956,45956,100.0,True,LIMITED LIABILITY COMPANY EMERGENCY DIGITAL SOLUTIONS,limited solutions emergency liability company digital
30286,30286,97.87234042553192,True,"DES INTERNATIONAL CO., LTD.",codes ltd international
47540,47540,91.17647058823529,True,LIMITED LIABILITY COMPANY IT1 RTK,it 1 company limited liability rt k
33594,33594,78.68852459016394,True,OJE PARVAZ MADO NAFAR COMPANY,par vaz na far company ma doo je
28243,28243,73.5632183908046,True,"MASTER REPOSTERIAS Y RESTAURANTES, S.A. DE C.V.",cv master re poster i as y desa restaurant es
37739,37739,88.23529411764706,True,STATE FLIGHT TESTING CENTER NAMED AFTER V.P. CHKALOV,state center after named flight vp testing ch ka lov
50179,50179,100.0,True,SERENITY CYBER SECURITY LIMITED LIABILITY COMPANY,cyber limited liability serenity company security
16208,16208,100.0,True,"CUELLAR CASTRO, Luis Eduardo",luis cuellar castro eduardo
12476,12476,80.85106382978724,True,PARS OIL AND GAS COMPANY,company and gaspar soil
7209,46468,66.66666666666667,False,"BARAKA, Ali Abed Al Rahman",al rahman khalid abd alfa waz ham d
26140,26140,100.0,True,CESAR PERALTA DRUG TRAFFICKING ORGANIZATION,organization peralta trafficking cesar drug
7151,7151,81.35593220338984,True,ACCESOS ELECTRONICOS S.A.DE C.V.,sade cv electronic os acc eso s
12928,12928,100.0,True,CONSPIRACY OF FIRE NUCLEI,conspiracy nuclei fire of
44983,44983,79.06976744186046,True,LIMITED LIABILITY COMPANY OZERNAYA ENERGETICHESKAYA KOMPANIYA,oz er naya liability company kom pani ya energetic he s kaya limited
44146,44146,85.71428571428572,True,LIMITED LIABILITY COMPANY PRIVATE SECURITY ORGANIZATION GAZPROMNEFT OKHRANA,limited gazprom ne ft private ok h rana liability company organization security
32332,32332,66.66666666666667,True,"JARQUIN JARQUIN, Jose Jesus",jesus jar quin jar quin jose
40824,40824,100.0,True,LEADING CAPITAL INVESTMENT LTD,investment capital leading ltd
47549,47549,92.95774647887323,True,PUBLIC JOINT STOCK COMPANY SPB BANK,joint company s pb bank stock public
34681,51794,80.55555555555556,False,JOINT STOCK COMPANY BANK FINSERVICE,invest trade bank company stock joint
46680,46680,95.23809523809523,True,"BEIJING YUNZE TECHNOLOGY CO., LTD.",yun ze beijing colt d technology
50358,50358,91.89189189189189,True,AGU INFORMATION TECHNOLOGY CO LIMITED,limited coa gu information technology
28052,46483,59.09090909090908,False,MSE OVERSEAS PTE. LTD.,mdc oz th mor da ltd ses
28294,28294,90.9090909090909,True,GOLGOHAR MINING AND INDUSTRIAL COMPANY,industrial gol gohar and mining company
50785,49423,87.32394366197182,False,LIMITED LIABILITY COMPANY ELGA TRANS,dela ziya liability limited company
45920,45920,100.0,True,LIMITED LIABILITY COMPANY SPUTNIK ELECTRONICS,limited liability company electronics sputnik
46674,46674,82.26950354609929,True,JOINT STOCK COMPANY SCIENTIFIC AND TECHNICAL COMPANY AZIMUT PHOTONICS,stock scientific company and technical photo nics company joint a zim ut
47912,52120,77.92207792207793,False,DV INK LIMITED LIABILITY COMPANY,kr dv za bay ka lye limited liability company
47185,47185,100.0,True,"AL AHMAR, Hamid Abdullah Hussein",ahmar al abdullah hamid hussein
15854,15854,90.2439024390244,True,T.F.M.C. THE FOOD MANAGEMENT CORPORATION LTD,food ltd management t fm c corporation the
21577,21577,90.19607843137256,True,"AGRICOLA RUELAS, S.P.R. DE R.I.",de agricola ruel as spr ri
7585,28052,54.83870967741935,False,"M D S THMORDA S E Z CO., LTD.",ltd aga vio tay mu elle s drag a dos
17018,17018,82.6086956521739,True,PUBLIC JOINT STOCK COMPANY SBERBANK OF RUSSIA,stock russia joint public of s ber bank company
20880,6365,67.46987951807229,False,"BIN LADIN, Usama bin Muhammad bin Awad",a lmu hays in i muhammad bin sulayman abdallah
49242,49242,56.3758389261745,True,OTKRYTOE AKTSIONERNOE OBSHCHESTVO VLADIMIRSKII ZAVOD ELEKTROPRIBOR,el ek tro pri bora kts i one rno e ob shche stv oz a vo d vladimir ski io tk ry toe
3750,3750,100.0,True,INTERNATIONAL COBALT CO. INC.,cobalt international inc co
44462,44462,98.55072463768117,True,GOLDEN WARRIORS INVESTMENT PVT LTD,warriors ltd investment golden pv t
47598,47598,89.23076923076923,True,JOINT STOCK COMPANY NEVSKY ZAVOD,nevsky zavods to ck joint company
42736,42736,93.02325581395348,True,URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY,gas liability equipment ural mash and limited company oil holding
38580,38580,57.14285714285714,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MARKUS,og rani chen noi markus ob shche st vos otv et st ven nost yu
24664,24664,94.11764705882352,True,MOKU MINES D'OR SA,mok usa dor mines
47271,47271,89.85507246376811,True,SABAFON INTERNATIONAL SAL OFFSHORE,saba fon offshore sal international
22285,22285,100.0,True,MINISTRY OF PEOPLE'S ARMED FORCES,of forces peoples armed ministry
37777,37777,100.0,True,JOINT STOCK COMPANY PLASMA,plasma company stock joint
45965,45965,100.0,True,LIMITED LIABILITY COMPANY NEW DECISIONS 2,limited company decisions 2 liability new
46520,46520,100.0,True,JOINT STOCK COMPANY RIF,company joint rif stock
31452,31452,92.41379310344827,True,FEDERAL STATE AUTONOMOUS INSTITUTION MILITARY INNOVATIVE TECHNOPOLIS ERA,autonomous state federal innovative era military institution techno polis
28286,28286,86.27450980392157,True,SOUTH KAVEH STEEL COMPANY,steel ka veh company south
25635,25635,64.61538461538461,True,TOSE-E DONYA SHAHR KOHAN COMPANY,to seed on ya shahr koh an company
6908,6908,75.47169811320755,True,"AHMAD, Tariq Anwar al-Sayyid",anwar al sayyid tariq ahmad
12314,12314,94.73684210526316,True,"FLOREZ SEPULVEDA, Marco Tulio",sepulveda tulio flore z marco
26220,26220,100.0,True,WINDHAM COMMERCIAL GROUP INC.,group commercial inc windham
37769,47692,94.91525423728814,False,MP LIMITED LIABILITY COMPANY,limited pf mk liability company
25461,25461,100.0,True,ELEVENTH OCEAN GMBH & CO. KG,kg ocean co gmbh eleventh
50082,50082,82.97872340425532,True,GUANGZHOU ALSHAHARI UNITED CORPORATION LIMITED,al shahar i corporation limited guangzhou united
12298,12298,74.50980392156863,True,"BASALTOS TONALA, S.A. DE C.V.",cvs a basal to s de tonal a
46270,51446,46.913580246913575,False,AKTSIONERNOE OBSHCHESTVO NATSIONALNAYA SPETSIALIZIROVANNAYA FINANSOVAYA KOMPANIYA,za v odi mob shche stv oak tsi one rno en m ignatyev a a ko mak kum ul yat or nyi
47537,47537,94.91525423728814,True,LIMITED LIABILITY COMPANY IT1,limited it 1 company liability
52629,50894,60.0,False,LIMITED LIABILITY COMPANY ORGANIC AND PRINTED ELECTRONICS TECHNOLOGIES,liability pre dpr iy a tie pro iz vo dst ven no en auch no limited company techno pro ek t
48742,48742,59.67741935483871,True,ALPHA IMPEX ITHALAT VE IHRACAT DIS TICARET LIMITED SIRKETI,it hal at limited ihr ac attic are t alpha sir ket i imp exd is ve
45552,45552,63.63636363636363,True,AGRO VOCE D.O.O. LAKTASI,la kt asia gro voce doo
50777,50777,90.0,True,LIMITED LIABILITY COMPANY UNMANNED TECHNOLOGIES OF MORDOVIA,of limited liability company unmanned technologies mor do via
52177,45012,67.21311475409837,False,LIMITED LIABILITY COMPANY YANSKAYA GORNAYA KOMPANIYA,limited evo kor p kom pani ya company up rav lya yu shc haya liability
25935,25935,78.57142857142857,True,GHADIR CASPIAN GILAN ENERGY,energy gilan g had ir caspian
48746,48746,98.55072463768117,True,JSC CONSULTING GROUP POSTPROCESSOR,group consulting jsc post processor
25687,25687,91.89189189189189,True,WEE TIONG (S) PTE LTD,ltd pte wees tiong
50052,47642,61.728395061728406,False,AKTSIONERNOE OBSHCHESTVO AKONIT URAL,za voda kts i one rno ere kondo b shche st vo
17386,17386,100.0,True,"AL HAKIM, Abdullah Yahya",al yahya hakim abdullah
44989,44989,100.0,True,UNITED ARCTIC COMPANY LLC,company llc arctic united
52549,52549,75.47169811320755,True,LIMITED LIABILITY COMPANY KERAMAKS VERKHNYAYA SALDA,liability limited salda ker a maks ver kh nyaya company
47618,47618,86.52482269503547,True,LIMITED LIABILITY COMPANY RESEARCH AND PRODUCTION COMPANY MAKROOPTIKA,limited mak roo pti ka research production liability company company and
48692,48692,57.425742574257434,True,PROIZVODSTVENNO KOMMERCHESKAYA KOMPANIYA VIVA,kom mer che s kaya pro iz vo dst ven no viva kom pani ya
37689,37689,93.0,True,JOINT STOCK COMPANY PRODUCTION ASSOCIATION URAL OPTICAL AND MECHANICAL PLANT NAMED AFTER E.S. YALAMOV,optical stock production after es y alamo v joint company ural mechanical plant and association named
23653,23653,100.0,True,KINGS ROMANS INTERNATIONAL INVESTMENT CO. LIMITED,investment co international limited kings romans
47899,47899,100.0,True,LIMITED LIABILITY COMPANY URAL EDUCATIONAL RESIDENCE,limited liability educational residence ural company
51298,51298,100.0,True,"XIAMEN LIMBACH AIRCRAFT ENGINE CO., LTD.",ltd co limbach aircraft engine xiamen
50159,50159,51.13636363636363,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PECHENGSKOE STROITELNOE OBEDINENIE,og rani chen noi pe cheng sko eso tv et st ven nos tyus troi tel no eo be dine nie ob shche st vo
41116,41116,100.0,True,LIMITED LIABILITY COMPANY MFI SOFT,soft liability limited mfi company
26201,26201,100.0,True,"RIM GROUP INVESTMENTS, CORP.",group corp investments rim
49752,49752,88.60759493670886,True,"YIDATONG TIANJIN METAL MATERIALS CO., LTD",metal coy ida tong materials ltd tianjin
15691,15691,62.65060240963856,True,"PARQUE ACUATICO LOS CASCABELES, S.A. DE C.V.",a cu a tico casca be less a los parque cv de
44093,44090,72.09302325581395,False,JOINT STOCK COMPANY GAZPROM AVTOMATIZATSIYA,ne ft e gaz avtomat ika joint company stock
32729,32729,100.0,True,FOREIGN LIMITED LIABILITY COMPANY DANA ASTRA,astra liability limited dana company foreign
18095,18095,72.0,True,"LA FIRMA MIRANDA, S.A. DE C.V.",s a firm adela miranda cv
31146,31146,100.0,True,AGRICOLA COSTA ALEGRE S.P.R. DE R.L.,de spr rl alegre costa agricola
46777,46777,100.0,True,JOINT STOCK COMPANY BARNAUL CARTRIDGE PLANT,stock cartridge barnaul company plant joint
21004,21004,69.76744186046511,True,"ALI ALI ABKAR, Al-Hasan",alia lhasa nab kara li
47833,47833,100.0,True,LIMITED LIABILITY COMPANY HYPERSPACE,limited hyperspace company liability
12580,12580,98.30508474576271,True,GREEN LEAF GENERAL TRADING LLC,general llc trading greenleaf
37521,50741,60.37735849056604,False,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE OBYEDINENIE KAISANT,o by ed in eni ye liability limited radio vol na company n auch no pro iz vo dst ven noye
39671,39671,100.0,True,RISING TIDE SHIPPING CORP.,shipping corp tide rising
27468,27468,100.0,True,KUNLUN HOLDING COMPANY LTD.,company ltd holding kunlun
24784,24784,90.19607843137256,True,"FAIZ, Mohammed Karim Yusop",yus op karim faiz mohammed
51092,51092,90.625,True,KDG ENGINEERING PRIVATE LIMITED,k d g limited engineering private
6865,6865,73.91304347826086,True,"MALHERBE DE LEON, Oscar",mal her be leon de oscar
52033,51539,84.61538461538461,False,RN BURENIE LIMITED LIABILITY COMPANY,limited rus gaz buren ie liability company
52182,36425,82.85714285714285,False,BARUS LIMITED LIABILITY COMPANY,bear limited company b rid zh liability
34675,51671,87.91208791208791,False,PUBLIC JOINT STOCK COMPANY NATIONAL BANK TRUST,public stock company trans kapital bank joint
25970,25970,93.33333333333333,True,GHADIR INTERNATIONAL TRADING AND DEVELOPMENT,development and international g had ir trading
11417,11417,58.74125874125874,True,TALLER DE REPARACIONES DE AERODINOS SUS PARTES Y SERVICIOS AEREOS S.A.,rep a racion es aero dinos taller y depart es aere os ser vici os des uss a
18736,18736,97.19626168224299,True,VTB SPECIALIZED DEPOSITORY CLOSED JOINT STOCK COMPANY,company vt b depository closed specialized joint stock
36019,36019,94.54545454545455,True,CHINA HAOKUN ENERGY LIMITED,china energy hao k unlimited
44161,47333,50.0,False,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ALFA ENERGO,og rani chen no j so tv et st ven nost yu a kt ivn i pig a zob she st vo
11295,11295,88.23529411764706,True,SANGSIRI KANKASET COMPANY LIMITED,kanka set sang siri limited company
49269,45033,50.43478260869565,False,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU A1,ob shche stv oso gran i chen noi med stand art otv et st ven nost yu
48862,48862,100.0,True,VOLGOGRAD MACHINE BUILDING COMPANY LIMITED LIABILITY COMPANY,volgograd liability company company machine limited building
40864,44866,46.666666666666664,False,JOINT STOCK COMMERCIAL BANK AK BARS PUBLIC JOINT STOCK COMPANY,za vo d kom pozi tsi on ny k hul gero d ny kh material ovi
45908,45908,84.375,True,TADAWUL FINANCIAL SERVICES SAOC,financial tada wu ls aoc services
47634,44787,49.6124031007752,False,ANKA PORT IC VE DIS TICARET INSAAT LOJISTIK SANAYI LIMITED SIRKETI,mik rosi stem an auch no pro iz vo dst ven no ep red pri ya tie
32355,32355,86.31578947368422,True,SYRIAN GENERAL INTELLIGENCE BRANCH 251 - AL-KHATIB,syrian general branch al khatib intelligence 251
47986,47986,100.0,True,LIMITED LIABILITY COMPANY NATIONAL CENTRE FOR INFORMATION SECURITY,for limited company security national centre liability information
24680,22788,56.00000000000001,False,AMIR AL MO'MENIN INDUSTRIES,a in mobil iar iar of is
7876,7876,77.19298245614034,True,"AL-YASSIN, Husam Muhammad Amin",al yassin husam amin muhammad
52015,52015,78.35051546391753,True,LIMITED LIABILITY COMPANY MORSKOI PORT SUKHODOL,ports uk ho dol liability mors koi limited company
51150,51150,57.33333333333333,True,OPEN JOINT STOCK COMPANY 136 CENTRALNAY BAZA PROIZVODSTVA I REMONTA VOORYGENIY I CREDSTV RADIACIONNOI HIMICHESKOI I BIOLOGICHESKOI ZACHITU,i stock c red st vire mont a voor y geni y bio logic he s koi him iche s koi company 136 pro iz vo dst vara dia ci on noi joint open baz a i zach it u central nay
47496,44544,90.625,False,LIMITED LIABILITY COMPANY VERUS,all rus company limited liability
13414,13414,100.0,True,"PONCE FELIX, Martin Humberto",martin humberto felix ponce
52257,35892,52.727272727272734,False,OBSHCHESTVO S OGRANICHENNOI OTVETSVENNOSTYU VR-RESURS,og rani chen noi ob shche st vos e bot vets tv en nos tyus
27594,27594,98.63013698630137,True,ALCARDINAL PETROLEUM COMPANY LIMITED,limited petroleum company al cardinal
51300,51300,87.5,True,CHEKAD SANAT FARAZ ASIA,cheka d sanat far az asia
8190,8190,67.5,True,"AL-TIKRITI, Mohammad Barzan Ibrahim Hasan",ibrahim mohammad bar zan has anal tikriti
24450,24450,98.55072463768117,True,PRIMORYE MARITIME LOGISTICS CO LTD,logistics co maritime primo rye ltd
52548,52548,66.66666666666667,True,PUBLIC JOINT STOCK COMPANY KAMENSK URALSKIY METALLURGICHESKIY ZAVOD,company joint ural ski y metal lu rg iche ski y kamen sk stock za vo d public
40795,40795,88.23529411764706,True,HERNANDEZ SALAS TRANSNATIONAL CRIMINAL ORGANIZATION,criminals alas organization hernandez transnational
45967,45967,93.97590361445783,True,LIMITED LIABILITY COMPANY 7TV MEDIA GROUP,company media liability group limited 7 tv
33071,33071,100.0,True,JOINT STOCK COMPANY 140 REPAIR PLANT,stock 140 plant joint company repair
30664,30664,88.65979381443299,True,AL-AMER FOR MANUFACTURE OF CONCRETE AND FLAGSTONE,flagstone concrete manufacture and a lamer of for
23130,23130,76.19047619047619,True,"MARQUEZ MONSALVE, Jorge Elieser",mon salve ma rquez jorge elie ser
15697,15697,90.9090909090909,True,SYNERGY GENERAL TRADING FZE,general f ze synergy trading
42981,42981,100.0,True,LIMITED LIABILITY COMPANY TBS,company tbs liability limited
23890,23890,65.21739130434783,True,"INVERSIONES PMA 243, C.A.",pm a 243 cain version es
50116,50116,84.84848484848484,True,FEPOOD ELECTRONICS HK CO LIMITED,electronics co limited hk fe poo d
52510,52510,82.14285714285714,True,"MOUSA, Mohammed Hamdan Daglo",mo usa mohammed dag lo hamdan
52014,52014,88.19875776397515,True,PUBLIC JOINT STOCK COMPANY FOR THE PRODUCTION OF REFRACTORIES KOMBINAT MAGNEZIT,public production of company for magne zit refractories the stock kom bin at joint
33948,33948,100.0,True,ARC RESOURCES CORPORATION LTD,resources corporation arc ltd
29526,29526,100.0,True,SINO ENERGY SHIPPING HONGKONG LIMITED,limited shipping energy hongkong sino
36367,36367,100.0,True,LIMITED LIABILITY COMPANY RUSSIAN DIGITAL SOLUTIONS,digital liability limited russian solutions company
37267,37267,92.06349206349206,True,"CAMACHO PORCHAS, Jesus Francisco",porch as camacho jesus francisco
41988,41988,93.67088607594937,True,LIMITED LIABILITY COMPANY SPETSVOLTAZH,s pets volta zh liability company limited
10849,10849,57.89473684210527,True,"DE VERA, Pio Abogne",a bog ned ever a pio
47686,47867,88.23529411764706,False,LIMITED LIABILITY COMPANY DATA 51,safe data liability company limited
22483,33333,56.41025641025641,False,"AL-SHATTI, Jamal Husayn 'Abd 'Ali 'Abd-al-Rahim",mar want ahh us say nala za wi ibrahim
43278,43278,98.55072463768117,True,LIMITED LIABILITY COMPANY SSK PORT,liability port company limited s sk
30961,30961,76.36363636363637,True,"MUSA, Yahya al-Sayyid Ibrahim",musa al sayyid ibrahim yahya
51457,51457,80.0,True,JOINT STOCK COMPANY RDC PARITET,company par it et joint rd c stock
46491,46491,100.0,True,"CARO MONGE, Jesus Jose Gil",monge caro jesus jose gil
43195,43195,87.6923076923077,True,BEIJING XINGHUA HENGCHENG TECHNOLOGY DEVELOPMENT COMPANY LIMITED,heng cheng beijing xing hua limited company technology development
7262,7262,100.0,True,EASTERN TURKISTAN ISLAMIC MOVEMENT,eastern islamic turkistan movement
46503,46503,100.0,True,AO CARGO SERVICE CENTER,service cargo center ao
15001,15001,62.96296296296296,True,"MEZA FLORES, Fausto Isidro",is idr of a us to flores meza
22223,22223,58.62068965517242,True,"AL-ARADAH, Khalid Ali Mabkhut",mab k hut a lara dah khalid ali
18570,18570,87.27272727272728,True,"ZAPATA BERRIO, Jorge Oswaldo",jorge ber rio oswaldo zapata
48899,48899,61.224489795918366,True,GQ SOLUTION ELEKTRONIK EKIPMAN LIMITED SIRKETI,el ek tron ike kip man limited gq sir ket i solution
18751,18751,84.61538461538461,True,LIMITED LIABILITY COMPANY SBERBANK INSURANCE BROKER,broker insurance limited company s ber bank liability
46637,51217,57.73195876288659,False,YIWU VORTEX IMPORT AND EXPORT CO LIMITED,sir ket it i caret ve limited o to motive get irs an a yi
33990,33990,81.08108108108108,True,DOO RAD 028 ZVECAN,zve can 028 rad doo
50284,50159,47.36842105263158,False,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PECHENGSKOE STROITELNOE OBEDINENIE,so tv et st ven nos tiu nor gaur uss lando gran i chen noi ob shche st vo
49527,49527,91.95402298850574,True,LIMITED LIABILITY COMPANY MURMANSK TRANSGAZ,liability company trans gaz murmansk limited
51399,51399,100.0,True,COGNITIVE DESIGN PRODUCTION CENTER,cognitive design production center
42084,42084,100.0,True,LIMITED LIABILITY COMPANY LAND TECHNOLOGIES,liability limited technologies company land
26744,26744,94.33962264150944,True,LIMITED LIABILITY COMPANY NON-BANK CREDIT ORGANIZATION RUSSIAN FINANCIAL SOCIETY,credit liability financial russian company society organization non bank limited
49824,13013,52.83018867924528,False,"FORTIA BAJA SUR, S.A. DE C.V.",super kli cde cvs at i end as
44461,44461,94.33962264150944,True,SOUTHERN STALLIONS PVT LTD,ltd pv t stallions southern
49278,49278,86.1788617886179,True,LIMITED LIABILITY COMPANY KINGISEPSKY MACHINE BUILDING PLANT,company liability king is ep sky building machine limited plant
13407,13407,65.71428571428571,True,"ESPARRAGOZA GASTELUM, Juan Ignacio",ignacio juan gastel ume s parr ago za
44264,44264,100.0,True,NAI ENERGY EUROPE GMBH & CO. KG,gmbh nai europe kg energy co
23151,23151,100.0,True,DAWN MARINE MANAGEMENT CO LTD,ltd marine dawn management co
48809,48809,100.0,True,ANYANG FORGING PRESS NUMERICAL CONTROL EQUIPMENT CO LTD,numerical anyang control co press ltd forging equipment
50732,50732,95.85253456221197,True,AUTONOMOUS NON PROFIT ORGANIZATION INSTITUTE FOR TESTING AND CERTIFICATION OF ARMAMENT AND MILITARY MATERIEL,mate riel military armament of for testing profit non and and institute organization autonomous certification
49347,47089,50.847457627118644,False,AL AMAN KARGO ITHALAT IHRACAT VE NAKLIYAT LIMITED SIRKETI,ve ihr a cat d is de ner sir ket ii thal at an on imt i caret
41618,41618,90.32258064516128,True,"ATLANTIC DIAMOND GROUP, S.A. DE C.V.",cvs a de group diamond atlantic
47584,47584,88.23529411764706,True,FAWARIS LIMITED LIABILITY COMPANY,liability fa war is limited company
26822,15950,82.5,False,BANDAR IMAM PETROCHEMICAL COMPANY,imam bandar petrochemical far av are sh company
48073,48073,57.57575757575757,True,"ROBLEDO ARREDONDO, Adilene Mayre",rob le do may read ile near redondo
16625,16625,100.0,True,"VALLE VALLE, Luis Alonso",valle alonso valle luis
40318,40318,78.78787878787878,True,CONCERN MORINFORMSYSTEM AGAT JOINT STOCK COMPANY,morin form system joint company concern ag at stock
49462,51197,52.112676056338024,False,ALTERNATE HAVACILIK SANAYI VE DIS TICARET EGITIM DANISMANLIK LIMITED SIRKETI,sir ket it i care tko cge mic ili k limited d is vet as imac ili k
48006,48006,100.0,True,INTERNATIONAL LIMITED LIABILITY COMPANY TMK STEEL HOLDING,company limited liability international holding steel tmk
9347,9347,80.0,True,KOREA RYONBONG GENERAL CORPORATION,corporation general ry on bong korea
18750,18750,87.3015873015873,True,INSURANCE COMPANY SBERBANK INSURANCE LIMITED LIABILITY COMPANY,s ber bank company limited company liability insurance insurance
41179,41179,78.26086956521739,True,"RH LITMAN, S. DE R.L. DE C.V.",rlc v de rh del it mans
18568,18568,100.0,True,STRATEGIC ROCKET FORCE OF THE KOREAN PEOPLE'S ARMY,the rocket peoples korean strategic of force army
49823,49823,69.64285714285714,True,"MULTISERVICIOS EN COMBUSTIBLE MAYE DE VERACRUZ, S.A. DE C.V.",de multi ser vici os combustible cve nde veracruz sam aye
47269,47269,100.0,True,AL SALAM TRADING AND AGENCIES GENERAL ESTABLISHMENT,establishment and al general trading salam agencies
46664,46664,91.89189189189189,True,LIMITED LIABILITY COMPANY SREDNEVOLZHSKY BEARING PLANT,bearings red ne vol zhsky company limited liability plant
49388,49388,91.66666666666666,True,PUBLIC JOINT STOCK COMPANY RUSOLOVO,ru solo vo company stock joint public
33677,33677,100.0,True,PRIME CHEER CORPORATION LTD.,prime cheer ltd corporation
11914,11914,88.88888888888889,True,"VELASQUEZ CABALLERO, Juan Daniel",juan caball ero velasquez daniel
45739,45739,56.41025641025641,True,ZAVOD KOMPLEKSNYE DOROZHNYE MASHINY,do ro zh nye kom p lek sny eza vo dma shiny
25435,25435,100.0,True,PERSIAN GULF SHIPPING LINES LTD,lines gulf shipping persian ltd
51212,51212,69.33333333333334,True,LIMITED LIABILITY COMPANY OPITNO KONSTRUKTORSKOE BUREAU AVIAAVTOMATIKA,a via avtomat ik akon str uk tors ko e op it no company liability limited bureau
51547,51547,100.0,True,SAO VIET PETROL TRANSPORTATION COMPANY LIMITED,limited petrol sao company transportation viet
11610,11610,89.79591836734694,True,METAL & MINERAL TRADE S.A.R.L.,metal mineral trades a rl
22267,22267,60.31746031746032,True,"AL-HAMID, Hashim Muhsin Aydarus",hashi may dar us al hamid muh s in
44661,44661,100.0,True,P.E.I ENERGY PTE. LTD.,pei pte energy ltd
28009,28009,69.23076923076923,True,INVERSIONES ZANZIBAR SOCIEDAD ANONIMA,sociedad an on i main version es zanzibar
42456,42456,79.41176470588236,True,PASNA INTERNATIONAL GROUP SND. BHD,b hd pas nas nd international group
8595,8595,85.71428571428572,True,"MAKKI, Jaffar Ahmad Abdullah",ahmad mak ki abdullah jaffa r
27973,27973,100.0,True,AL SULTAN MONEY TRANSFER COMPANY,sultan al company money transfer
47781,47781,100.0,True,LIMITED LIABILITY COMPANY TMK OIL FIELD SERVICES,company limited oil services liability tmk field
50316,50316,89.1891891891892,True,LIMITED LIABILITY COMPANY MAIGEOPROM,mai geo prom liability company limited
23892,23892,73.46938775510203,True,"MATSUNICHI OIL TRADER, C.A.",trader mats uni chica oil
27484,27484,67.85714285714286,True,"AVELLAN MEDAL, Ramon Antonio",ramon antonio a vella n medal
29861,29861,100.0,True,SYRIAN HOTEL MANAGEMENT LLC,hotel management syrian llc
